what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854051000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854070156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854071390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854096375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854097437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1249854123734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249854132343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854138281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854139421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854146718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854148515
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1249854155234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1249854156421
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249854159046
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249854162015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249854164984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854185656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854186734
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249854193453
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249854213406
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249854237562
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249854243062
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249854252453
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249854257484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249854259281
