what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852226109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852226312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852340921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852388890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852388890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852389031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852418234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249852438750
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249852451015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852472296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852472296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852472468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852474593
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249852482328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249852482500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249852489890
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1249852490953
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1249852491265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1249852492156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249852498359
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1249852504359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852519140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852532031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1249852539000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249852541281
