what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1249848764921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1249848774343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249848785250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249848787250
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249848790687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249848793921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249848793921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249848793921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249849048328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249849053156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249849053156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249849053156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249849159562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249849168296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249849168296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249849168421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249849206953
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249849208953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249849221968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249849223406
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1249849236656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1249849237750
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249849238656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249849239296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249849241828
