what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249932869625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249932871703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249932876046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249932877281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1249932931593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249932934718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249932936234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249932962937
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249932972781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249932976046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249932977265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249932990921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249932990921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249932991031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249933016968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249933022921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249933023875
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249933044687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249933046890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249933047953
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249933063656
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249933063906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249933068296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249933068296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249933068375
