what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1249847453312
started,bundle,org.python.pydev.debug,1.4.7.2843,org.python.pydev.debug,1249847453375
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1249847453421
started,bundle,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui,1249847453484
started,bundle,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.ui,1249847453484
started,bundle,org.eclipse.jst.jsp.core,1.2.110.v200809120122,org.eclipse.jst.jsp.core,1249847453562
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1249847453812
started,bundle,org.eclipse.wst.xsd.core,1.1.301.v200807240448,org.eclipse.wst.xsd.core,1249847453828
started,bundle,org.python.pydev.jython,1.4.7.2843,org.python.pydev.jython,1249847456187
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1249847456250
opened,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249847458000
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249847458062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249847458312
started,bundle,org.eclipse.datatools.sqltools.parsers.sql.query,1.0.1.v200808140615,org.eclipse.datatools.sqltools.parsers.sql.query,1249847458937
opened,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1249847484546
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1249847484562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249847491578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249847491578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249847491703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249847509484
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249847512187
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249847518531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249847522031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249847528093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249847530562
