what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249851976953
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249851977640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851979734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851979734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851979734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851997406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851999484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851999484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851999562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852035437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852041359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852042515
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249852045093
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249852068843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249852071687
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249852072296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249852073750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249852074718
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249852080828
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249852122265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852159421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852159421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852159500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852190843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852226109
