what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1249850190687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249850191546
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1249850192437
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1249850195765
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1249850196828
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249850198437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249850199031
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1249850199953
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1249850201484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249850201828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249850205390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249850205390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249850205390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249850207281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249850209921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249850209921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249850210031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249850230125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249850246562
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249850290625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1249850296546
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249850298875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1249850301750
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249850303484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249850306015
