what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249937217468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249937244703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1249937244718
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249937253906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1249937271656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249937273125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249937404906
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249937407093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249937412031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249937413171
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249937420171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249937432359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249937432359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249937432468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249937626890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249937631328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249937633656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249937634781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1249937637859
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249937641218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249937641781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938000187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938000203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938000296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938027812
