what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249852545750
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249852562078
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249852567296
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.DebugLast,1249852608328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852609031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852622437
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1249852622625
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.VariableView,1249852622703
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1249852622750
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.BreakpointView,1249852623187
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.VariableView,1249852631828
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1249852641609
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249852643750
activated,view,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.internal.introview,1249852650703
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249852650718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1249852731296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249852736687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1249852739640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852754750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852756156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852825390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852825390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249852825390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853182093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853191640
