what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1249935206687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249935210421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935214671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935216437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935233812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935235421
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249935263156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1249935265859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935296109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935297250
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1249935352718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935354359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935355500
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249935368984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249935374171
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249935409796
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1249935416890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935421453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935423140
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1249935429562
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1249935429875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1249935430812
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249935432640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249935433578
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1249935445734
