what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249855394625
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249855400890
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249855435921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249855479468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249855480640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249855502953
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249855503812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249855506218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249855559953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249855561218
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249855565890
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249855569281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249855576093
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249855588984
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249855601515
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249855606156
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249855609078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249855611484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249855613921
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249855620015
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249855649578
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249855750359
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249855763328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249855881000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249855886937
