what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249933666000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249933667078
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249933673687
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249933673859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249933683453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249933684453
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.showInformation,1249934197906
opened,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.BreakpointView,1249934202937
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.BreakpointView,1249934202953
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.VariableView,1249934203718
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1249934205968
opened,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1249934208265
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1249934208281
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1249934209078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934212062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934212062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934212187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934379203
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249934385718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249934387640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249934388109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934391109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934394281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249934397218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249934397406
