what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853191640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853191718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853209812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853245656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853245656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853245796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853288640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853356875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853358234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853376640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853377859
executed,command,,,AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction,1249853394125
executed,command,,,AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction,1249853395359
executed,command,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.quickdiff.toggle,1249853399406
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249853428781
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249853428984
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249853430703
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249853430859
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249853431718
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249853431843
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249853432203
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249853447390
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1249853449812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853483000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853484718
