what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851609437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851637765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851639109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851649250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851650812
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249851652781
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249851668296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851678625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851679937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851686968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851688390
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249851702265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851708265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851709625
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249851713984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1249851724828
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249851726015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249851728093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249851730781
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249851734625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851741515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851741515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851741609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249851825578
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249851844000
