what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934674734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934675781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934728531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934729421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934913765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934913765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934913843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934954031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934996140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935013812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935024062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935026359
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1249935060609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249935065218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1249935101671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935104625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935105609
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249935113125
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1249935116156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935116156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935116953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935184140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935185203
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249935192093
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249935192250
