what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249853491343
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249853498390
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249853509125
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249853515796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853545125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853545125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853545218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853968781
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249853973171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853984078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249853985171
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249854006265
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1249854007062
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1249854007406
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1249854007796
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1249854008484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1249854010218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249854017875
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1249854023140
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1249854023359
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1249854023656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854029703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854030765
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1249854047062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249854050046
