what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940167390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940167515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940181453
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249940185687
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1249940192343
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1249940193390
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1249940194593
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249940196359
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249940198156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249940202468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940206546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940206546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940206640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940576718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940609531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940610375
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249940634796
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249940651750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940682718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940683453
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249940693093
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1249940694171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940700531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940700531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249940700609
