what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249938798562
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1249938799187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938811500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938812843
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1249938852203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1249938853343
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249938854640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249938858156
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1249938859093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938859093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938859750
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249938873078
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1249938875468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938875484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938876140
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249938880843
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249938903265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249938940171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938963890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938963890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938963984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938968265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938971593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938971593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249938971671
