what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1249935720265
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1249935721000
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1249935732484
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1249935732796
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1249935733875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249935735593
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249935737937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935758656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935758656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935758781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935907140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935931906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935933000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935936218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935936218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935936343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249935943500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1249935947656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249935952609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249935954156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249935957203
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249935958843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249935960296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249935963093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1249935980218
