what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249934397562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934399921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934400937
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249934414984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934418203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934419234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249934439156
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249934439421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934445750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934446953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934467656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934467656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934467734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934557281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1249934564218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1249934567031
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1249934568109
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1249934601500
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249934629546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934643765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1249934644812
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249934650406
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1249934650578
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1249934666468
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1249934667203
